id	image_path	input	output
2272_enriched.hrc	image_generator/data/images/2272_full_1_high-angle_shot_3_original.png	bring the phone to the living room	[{'frame': 'BRINGING', 'elements': [{'name': 'Theme', 'surface': 'phone', 'bbox_2d': [152, 524, 445, 935]}, {'name': 'Goal', 'surface': 'living room', 'bbox_2d': '<ROOM>'}]}]
2272_enriched.hrc	image_generator/data/images/2272_empty_1_close-up_shot_2_original.png	bring the phone to the living room	[{'frame': 'BRINGING', 'elements': [{'name': 'Theme', 'surface': 'phone', 'bbox_2d': [311, 644, 726, 775]}, {'name': 'Goal', 'surface': 'living room', 'bbox_2d': '<ROOM>'}]}]
2272_enriched.hrc	image_generator/data/images/2272_empty_1_close-up_shot_4_original.png	bring the phone to the living room	[{'frame': 'BRINGING', 'elements': [{'name': 'Theme', 'surface': 'phone', 'bbox_2d': [209, 669, 900, 927]}, {'name': 'Goal', 'surface': 'living room', 'bbox_2d': '<ROOM>'}]}]
2408_enriched.hrc	image_generator/data/images/2408_empty_0_high-angle_shot_1_original.png	bring the statue near the counter on the right	[{'frame': 'BRINGING', 'elements': [{'name': 'Theme', 'surface': 'statue', 'bbox_2d': '<MISSING>'}, {'name': 'Goal', 'surface': 'counter', 'bbox_2d': '<MISSING>'}]}]
2408_enriched.hrc	image_generator/data/images/2408_empty_0_wide_shot_4_original.png	bring the statue near the counter on the right	[{'frame': 'BRINGING', 'elements': [{'name': 'Theme', 'surface': 'statue', 'bbox_2d': '<MISSING>'}, {'name': 'Goal', 'surface': 'counter', 'bbox_2d': [685, 516, 1021, 751]}]}]
2408_enriched.hrc	image_generator/data/images/2408_partial_2_close-up_shot_0_original.png	bring the statue near the counter on the right	[{'frame': 'BRINGING', 'elements': [{'name': 'Theme', 'surface': 'statue', 'bbox_2d': '<MISSING>'}, {'name': 'Goal', 'surface': 'counter', 'bbox_2d': [2, 698, 1021, 1019]}]}]
2408_enriched.hrc	image_generator/data/images/2408_partial_2_long_shot_4_original.png	bring the statue near the counter on the right	[{'frame': 'BRINGING', 'elements': [{'name': 'Theme', 'surface': 'statue', 'bbox_2d': '<MISSING>'}, {'name': 'Goal', 'surface': 'counter', 'bbox_2d': [481, 633, 1022, 1020]}]}]
2362_enriched.hrc	image_generator/data/images/2362_full_1_close-up_shot_2_original.png	move to the left of the table	[{'frame': 'MOTION', 'elements': [{'name': 'Goal', 'surface': 'table', 'bbox_2d': [38, 691, 1022, 1019]}]}]
2362_enriched.hrc	image_generator/data/images/2362_full_1_close-up_shot_4_original.png	move to the left of the table	[{'frame': 'MOTION', 'elements': [{'name': 'Goal', 'surface': 'table', 'bbox_2d': [66, 595, 869, 1018]}]}]
2362_enriched.hrc	image_generator/data/images/2362_empty_0_low-angle_shot_3_original.png	move to the left of the table	[{'frame': 'MOTION', 'elements': [{'name': 'Goal', 'surface': 'table', 'bbox_2d': [617, 0, 1017, 335]}]}]
2362_enriched.hrc	image_generator/data/images/2362_empty_0_low-angle_shot_1_original.png	move to the left of the table	[{'frame': 'MOTION', 'elements': [{'name': 'Goal', 'surface': 'table', 'bbox_2d': [1, 0, 222, 318]}]}]
2183_enriched.hrc	image_generator/data/images/2183_empty_0_high-angle_shot_3_original.png	can you bring the mug to the couch in the living room please	[{'frame': 'BRINGING', 'elements': [{'name': 'Agent', 'surface': 'you', 'bbox_2d': '<ROBOT>'}, {'name': 'Theme', 'surface': 'mug', 'bbox_2d': '<MISSING>'}, {'name': 'Goal', 'surface': 'couch', 'bbox_2d': [233, 247, 409, 590]}]}]
2183_enriched.hrc	image_generator/data/images/2183_empty_0_high-angle_shot_4_original.png	can you bring the mug to the couch in the living room please	[{'frame': 'BRINGING', 'elements': [{'name': 'Agent', 'surface': 'you', 'bbox_2d': '<ROBOT>'}, {'name': 'Theme', 'surface': 'mug', 'bbox_2d': '<MISSING>'}, {'name': 'Goal', 'surface': 'couch', 'bbox_2d': [659, 263, 847, 573]}]}]
2183_enriched.hrc	image_generator/data/images/2183_partial_2_close-up_shot_3_original.png	can you bring the mug to the couch in the living room please	[{'frame': 'BRINGING', 'elements': [{'name': 'Agent', 'surface': 'you', 'bbox_2d': '<ROBOT>'}, {'name': 'Theme', 'surface': 'mug', 'bbox_2d': [702, 687, 978, 905]}, {'name': 'Goal', 'surface': 'couch', 'bbox_2d': [3, 402, 1020, 964]}]}]
2183_enriched.hrc	image_generator/data/images/2183_partial_2_close-up_shot_2_original.png	can you bring the mug to the couch in the living room please	[{'frame': 'BRINGING', 'elements': [{'name': 'Agent', 'surface': 'you', 'bbox_2d': '<ROBOT>'}, {'name': 'Theme', 'surface': 'mug', 'bbox_2d': [763, 723, 988, 973]}, {'name': 'Goal', 'surface': 'couch', 'bbox_2d': [3, 451, 732, 1016]}]}]
2349_enriched.hrc	image_generator/data/images/2349_full_1_close-up_shot_2_original.png	find the red pillow	[{'frame': 'LOCATING', 'elements': [{'name': 'Sought_entity', 'surface': 'pillow', 'bbox_2d': [191, 312, 912, 826]}]}]
2349_enriched.hrc	image_generator/data/images/2349_full_1_close-up_shot_4_original.png	find the red pillow	[{'frame': 'LOCATING', 'elements': [{'name': 'Sought_entity', 'surface': 'pillow', 'bbox_2d': [203, 327, 945, 756]}]}]
2349_enriched.hrc	image_generator/data/images/2349_empty_0_close-up_shot_3_original.png	find the red pillow	[{'frame': 'LOCATING', 'elements': [{'name': 'Sought_entity', 'surface': 'pillow', 'bbox_2d': [781, 382, 1021, 671]}]}]
2349_enriched.hrc	image_generator/data/images/2349_empty_0_close-up_shot_1_original.png	find the red pillow	[{'frame': 'LOCATING', 'elements': [{'name': 'Sought_entity', 'surface': 'pillow', 'bbox_2d': [688, 382, 973, 565]}]}]
2290_enriched.hrc	image_generator/data/images/2290_full_3_close-up_shot_2_original.png	this is a bathroom with a shower bath and double sink	[{'frame': 'BEING_IN_CATEGORY', 'elements': [{'name': 'Item', 'surface': 'is', 'bbox_2d': '<MISSING>'}, {'name': 'Category', 'surface': 'bathroom', 'bbox_2d': '<ROOM>'}]}]
2290_enriched.hrc	image_generator/data/images/2290_full_3_close-up_shot_4_original.png	this is a bathroom with a shower bath and double sink	[{'frame': 'BEING_IN_CATEGORY', 'elements': [{'name': 'Item', 'surface': 'is', 'bbox_2d': '<MISSING>'}, {'name': 'Category', 'surface': 'bathroom', 'bbox_2d': '<ROOM>'}]}]
2290_enriched.hrc	image_generator/data/images/2290_empty_0_close-up_shot_2_original.png	this is a bathroom with a shower bath and double sink	[{'frame': 'BEING_IN_CATEGORY', 'elements': [{'name': 'Item', 'surface': 'is', 'bbox_2d': '<MISSING>'}, {'name': 'Category', 'surface': 'bathroom', 'bbox_2d': '<ROOM>'}]}]
2290_enriched.hrc	image_generator/data/images/2290_empty_0_close-up_shot_1_original.png	this is a bathroom with a shower bath and double sink	[{'frame': 'BEING_IN_CATEGORY', 'elements': [{'name': 'Item', 'surface': 'is', 'bbox_2d': '<MISSING>'}, {'name': 'Category', 'surface': 'bathroom', 'bbox_2d': '<ROOM>'}]}]
2290_enriched.hrc	image_generator/data/images/2290_partial_2_close-up_shot_3_original.png	this is a bathroom with a shower bath and double sink	[{'frame': 'BEING_IN_CATEGORY', 'elements': [{'name': 'Item', 'surface': 'is', 'bbox_2d': '<MISSING>'}, {'name': 'Category', 'surface': 'bathroom', 'bbox_2d': '<ROOM>'}]}]
2290_enriched.hrc	image_generator/data/images/2290_partial_2_close-up_shot_4_original.png	this is a bathroom with a shower bath and double sink	[{'frame': 'BEING_IN_CATEGORY', 'elements': [{'name': 'Item', 'surface': 'is', 'bbox_2d': '<MISSING>'}, {'name': 'Category', 'surface': 'bathroom', 'bbox_2d': '<ROOM>'}]}]
2427_enriched.hrc	image_generator/data/images/2427_full_1_close-up_shot_2_original.png	please move to the front of the fridge	[{'frame': 'MOTION', 'elements': [{'name': 'Goal', 'surface': 'fridge', 'bbox_2d': [321, 251, 710, 822]}]}]
2427_enriched.hrc	image_generator/data/images/2427_full_1_close-up_shot_4_original.png	please move to the front of the fridge	[{'frame': 'MOTION', 'elements': [{'name': 'Goal', 'surface': 'fridge', 'bbox_2d': '<MISSING>'}]}]
2427_enriched.hrc	image_generator/data/images/2427_empty_0_close-up_shot_3_original.png	please move to the front of the fridge	[{'frame': 'MOTION', 'elements': [{'name': 'Goal', 'surface': 'fridge', 'bbox_2d': [439, 125, 654, 485]}]}]
2427_enriched.hrc	image_generator/data/images/2427_empty_0_close-up_shot_4_original.png	please move to the front of the fridge	[{'frame': 'MOTION', 'elements': [{'name': 'Goal', 'surface': 'fridge', 'bbox_2d': [759, 148, 1021, 689]}]}]
2253_enriched.hrc	image_generator/data/images/2253_full_1_long_shot_1_original.png	can you bring me the coke from the fridge	[{'frame': 'BRINGING', 'elements': [{'name': 'Agent', 'surface': 'you', 'bbox_2d': '<ROBOT>'}, {'name': 'Beneficiary', 'surface': 'me', 'bbox_2d': '<PERSON>'}, {'name': 'Theme', 'surface': 'coke', 'bbox_2d': [819, 362, 879, 523]}, {'name': 'Source', 'surface': 'fridge', 'bbox_2d': '<MISSING>'}]}]
2253_enriched.hrc	image_generator/data/images/2253_full_3_high-angle_shot_1_original.png	can you bring me the coke from the fridge	[{'frame': 'BRINGING', 'elements': [{'name': 'Agent', 'surface': 'you', 'bbox_2d': '<ROBOT>'}, {'name': 'Beneficiary', 'surface': 'me', 'bbox_2d': '<PERSON>'}, {'name': 'Theme', 'surface': 'coke', 'bbox_2d': [549, 808, 653, 1019]}, {'name': 'Source', 'surface': 'fridge', 'bbox_2d': '<MISSING>'}]}]
2253_enriched.hrc	image_generator/data/images/2253_empty_0_long_shot_4_original.png	can you bring me the coke from the fridge	[{'frame': 'BRINGING', 'elements': [{'name': 'Agent', 'surface': 'you', 'bbox_2d': '<ROBOT>'}, {'name': 'Beneficiary', 'surface': 'me', 'bbox_2d': '<PERSON>'}, {'name': 'Theme', 'surface': 'coke', 'bbox_2d': [163, 184, 232, 307]}, {'name': 'Source', 'surface': 'fridge', 'bbox_2d': '<MISSING>'}]}]
2253_enriched.hrc	image_generator/data/images/2253_empty_0_long_shot_1_original.png	can you bring me the coke from the fridge	[{'frame': 'BRINGING', 'elements': [{'name': 'Agent', 'surface': 'you', 'bbox_2d': '<ROBOT>'}, {'name': 'Beneficiary', 'surface': 'me', 'bbox_2d': '<PERSON>'}, {'name': 'Theme', 'surface': 'coke', 'bbox_2d': [857, 584, 920, 655]}, {'name': 'Source', 'surface': 'fridge', 'bbox_2d': '<MISSING>'}]}]
2253_enriched.hrc	image_generator/data/images/2253_partial_1_wide_shot_4_original.png	can you bring me the coke from the fridge	[{'frame': 'BRINGING', 'elements': [{'name': 'Agent', 'surface': 'you', 'bbox_2d': '<ROBOT>'}, {'name': 'Beneficiary', 'surface': 'me', 'bbox_2d': '<PERSON>'}, {'name': 'Theme', 'surface': 'coke', 'bbox_2d': '<MISSING>'}, {'name': 'Source', 'surface': 'fridge', 'bbox_2d': [432, 358, 570, 705]}]}]
2253_enriched.hrc	image_generator/data/images/2253_partial_2_high-angle_shot_2_original.png	can you bring me the coke from the fridge	[{'frame': 'BRINGING', 'elements': [{'name': 'Agent', 'surface': 'you', 'bbox_2d': '<ROBOT>'}, {'name': 'Beneficiary', 'surface': 'me', 'bbox_2d': '<PERSON>'}, {'name': 'Theme', 'surface': 'coke', 'bbox_2d': '<MISSING>'}, {'name': 'Source', 'surface': 'fridge', 'bbox_2d': '<MISSING>'}]}]
3318_enriched.hrc	image_generator/data/images/3318_full_1_close-up_shot_2_original.png	find the towel	[{'frame': 'LOCATING', 'elements': [{'name': 'Sought_entity', 'surface': 'towel', 'bbox_2d': [127, 124, 542, 1017]}]}]
3318_enriched.hrc	image_generator/data/images/3318_full_1_close-up_shot_4_original.png	find the towel	[{'frame': 'LOCATING', 'elements': [{'name': 'Sought_entity', 'surface': 'towel', 'bbox_2d': [101, 287, 556, 1017]}]}]
3318_enriched.hrc	image_generator/data/images/3318_empty_0_close-up_shot_3_original.png	find the towel	[{'frame': 'LOCATING', 'elements': [{'name': 'Sought_entity', 'surface': 'towel', 'bbox_2d': [637, 819, 997, 1020]}]}]
3318_enriched.hrc	image_generator/data/images/3318_empty_0_close-up_shot_2_original.png	find the towel	[{'frame': 'LOCATING', 'elements': [{'name': 'Sought_entity', 'surface': 'towel', 'bbox_2d': [551, 877, 1009, 1021]}]}]
3389_enriched.hrc	image_generator/data/images/3389_full_1_close-up_shot_2_original.png	turn on the television	[{'frame': 'CHANGE_OPERATIONAL_STATE', 'elements': [{'name': 'Operational_state', 'surface': 'on', 'bbox_2d': '<STATUS>'}, {'name': 'Device', 'surface': 'television', 'bbox_2d': [226, 348, 830, 746]}]}]
3389_enriched.hrc	image_generator/data/images/3389_full_1_close-up_shot_4_original.png	turn on the television	[{'frame': 'CHANGE_OPERATIONAL_STATE', 'elements': [{'name': 'Operational_state', 'surface': 'on', 'bbox_2d': '<STATUS>'}, {'name': 'Device', 'surface': 'television', 'bbox_2d': [73, 332, 667, 804]}]}]
3389_enriched.hrc	image_generator/data/images/3389_empty_0_close-up_shot_3_original.png	turn on the television	[{'frame': 'CHANGE_OPERATIONAL_STATE', 'elements': [{'name': 'Operational_state', 'surface': 'on', 'bbox_2d': '<STATUS>'}, {'name': 'Device', 'surface': 'television', 'bbox_2d': [416, 476, 616, 607]}]}]
3389_enriched.hrc	image_generator/data/images/3389_empty_0_close-up_shot_2_original.png	turn on the television	[{'frame': 'CHANGE_OPERATIONAL_STATE', 'elements': [{'name': 'Operational_state', 'surface': 'on', 'bbox_2d': '<STATUS>'}, {'name': 'Device', 'surface': 'television', 'bbox_2d': [418, 430, 627, 564]}]}]
3289_enriched.hrc	image_generator/data/images/3289_full_1_close-up_shot_2_original.png	bring me my towel	[{'frame': 'BRINGING', 'elements': [{'name': 'Beneficiary', 'surface': 'me', 'bbox_2d': '<PERSON>'}, {'name': 'Theme', 'surface': 'towel', 'bbox_2d': [2, 573, 637, 801]}]}]
3289_enriched.hrc	image_generator/data/images/3289_full_1_close-up_shot_4_original.png	bring me my towel	[{'frame': 'BRINGING', 'elements': [{'name': 'Beneficiary', 'surface': 'me', 'bbox_2d': '<PERSON>'}, {'name': 'Theme', 'surface': 'towel', 'bbox_2d': [54, 512, 743, 945]}]}]
3289_enriched.hrc	image_generator/data/images/3289_empty_0_high-angle_shot_3_original.png	bring me my towel	[{'frame': 'BRINGING', 'elements': [{'name': 'Beneficiary', 'surface': 'me', 'bbox_2d': '<PERSON>'}, {'name': 'Theme', 'surface': 'towel', 'bbox_2d': [483, 59, 670, 340]}]}]
3289_enriched.hrc	image_generator/data/images/3289_empty_0_high-angle_shot_2_original.png	bring me my towel	[{'frame': 'BRINGING', 'elements': [{'name': 'Beneficiary', 'surface': 'me', 'bbox_2d': '<PERSON>'}, {'name': 'Theme', 'surface': 'towel', 'bbox_2d': [799, 303, 959, 634]}]}]
3321_enriched.hrc	image_generator/data/images/3321_full_3_close-up_shot_2_original.png	get me my catalogue on the bed	[{'frame': 'BRINGING', 'elements': [{'name': 'Beneficiary', 'surface': 'me', 'bbox_2d': '<PERSON>'}, {'name': 'Theme', 'surface': 'catalogue', 'bbox_2d': [261, 647, 844, 810]}, {'name': 'Source', 'surface': 'bed', 'bbox_2d': [2, 297, 1021, 1018]}]}]
3321_enriched.hrc	image_generator/data/images/3321_full_3_close-up_shot_4_original.png	get me my catalogue on the bed	[{'frame': 'BRINGING', 'elements': [{'name': 'Beneficiary', 'surface': 'me', 'bbox_2d': '<PERSON>'}, {'name': 'Theme', 'surface': 'catalogue', 'bbox_2d': [335, 648, 920, 912]}, {'name': 'Source', 'surface': 'bed', 'bbox_2d': '<MISSING>'}]}]
3321_enriched.hrc	image_generator/data/images/3321_empty_0_close-up_shot_3_original.png	get me my catalogue on the bed	[{'frame': 'BRINGING', 'elements': [{'name': 'Beneficiary', 'surface': 'me', 'bbox_2d': '<PERSON>'}, {'name': 'Theme', 'surface': 'catalogue', 'bbox_2d': [492, 624, 644, 684]}, {'name': 'Source', 'surface': 'bed', 'bbox_2d': [653, 332, 1022, 1018]}]}]
3321_enriched.hrc	image_generator/data/images/3321_empty_0_close-up_shot_4_original.png	get me my catalogue on the bed	[{'frame': 'BRINGING', 'elements': [{'name': 'Beneficiary', 'surface': 'me', 'bbox_2d': '<PERSON>'}, {'name': 'Theme', 'surface': 'catalogue', 'bbox_2d': [241, 680, 497, 778]}, {'name': 'Source', 'surface': 'bed', 'bbox_2d': [464, 362, 1022, 710]}]}]
3321_enriched.hrc	image_generator/data/images/3321_partial_2_close-up_shot_3_original.png	get me my catalogue on the bed	[{'frame': 'BRINGING', 'elements': [{'name': 'Beneficiary', 'surface': 'me', 'bbox_2d': '<PERSON>'}, {'name': 'Theme', 'surface': 'catalogue', 'bbox_2d': [65, 611, 745, 932]}, {'name': 'Source', 'surface': 'bed', 'bbox_2d': [3, 34, 1020, 1018]}]}]
3321_enriched.hrc	image_generator/data/images/3321_partial_2_close-up_shot_2_original.png	get me my catalogue on the bed	[{'frame': 'BRINGING', 'elements': [{'name': 'Beneficiary', 'surface': 'me', 'bbox_2d': '<PERSON>'}, {'name': 'Theme', 'surface': 'catalogue', 'bbox_2d': [60, 622, 783, 812]}, {'name': 'Source', 'surface': 'bed', 'bbox_2d': [2, 306, 1020, 1018]}]}]
3358_enriched.hrc	image_generator/data/images/3358_full_1_high-angle_shot_1_original.png	robot can you bring me the telephone	[{'frame': 'BRINGING', 'elements': [{'name': 'Agent', 'surface': 'you', 'bbox_2d': '<ROBOT>'}, {'name': 'Beneficiary', 'surface': 'me', 'bbox_2d': '<PERSON>'}, {'name': 'Theme', 'surface': 'telephone', 'bbox_2d': [440, 535, 577, 778]}]}]
3358_enriched.hrc	image_generator/data/images/3358_full_1_close-up_shot_2_original.png	robot can you bring me the telephone	[{'frame': 'BRINGING', 'elements': [{'name': 'Agent', 'surface': 'you', 'bbox_2d': '<ROBOT>'}, {'name': 'Beneficiary', 'surface': 'me', 'bbox_2d': '<PERSON>'}, {'name': 'Theme', 'surface': 'telephone', 'bbox_2d': [336, 550, 741, 752]}]}]
3358_enriched.hrc	image_generator/data/images/3358_empty_1_close-up_shot_3_original.png	robot can you bring me the telephone	[{'frame': 'BRINGING', 'elements': [{'name': 'Agent', 'surface': 'you', 'bbox_2d': '<ROBOT>'}, {'name': 'Beneficiary', 'surface': 'me', 'bbox_2d': '<PERSON>'}, {'name': 'Theme', 'surface': 'telephone', 'bbox_2d': [129, 605, 747, 851]}]}]
3358_enriched.hrc	image_generator/data/images/3358_empty_1_close-up_shot_2_original.png	robot can you bring me the telephone	[{'frame': 'BRINGING', 'elements': [{'name': 'Agent', 'surface': 'you', 'bbox_2d': '<ROBOT>'}, {'name': 'Beneficiary', 'surface': 'me', 'bbox_2d': '<PERSON>'}, {'name': 'Theme', 'surface': 'telephone', 'bbox_2d': [401, 619, 632, 768]}]}]
3312_enriched.hrc	image_generator/data/images/3312_empty_2_close-up_shot_3_original.png	could you put the vase on the table please	[{'frame': 'PLACING', 'elements': [{'name': 'Agent', 'surface': 'you', 'bbox_2d': '<ROBOT>'}, {'name': 'Theme', 'surface': 'vase', 'bbox_2d': [162, 494, 443, 924]}, {'name': 'Goal', 'surface': 'table', 'bbox_2d': [56, 815, 717, 1020]}]}]
3312_enriched.hrc	image_generator/data/images/3312_empty_0_long_shot_3_original.png	could you put the vase on the table please	[{'frame': 'PLACING', 'elements': [{'name': 'Agent', 'surface': 'you', 'bbox_2d': '<ROBOT>'}, {'name': 'Theme', 'surface': 'vase', 'bbox_2d': [231, 598, 371, 912]}, {'name': 'Goal', 'surface': 'table', 'bbox_2d': '<MISSING>'}]}]
3312_enriched.hrc	image_generator/data/images/3312_partial_2_long_shot_0_original.png	could you put the vase on the table please	[{'frame': 'PLACING', 'elements': [{'name': 'Agent', 'surface': 'you', 'bbox_2d': '<ROBOT>'}, {'name': 'Theme', 'surface': 'vase', 'bbox_2d': [476, 507, 571, 666]}, {'name': 'Goal', 'surface': 'table', 'bbox_2d': [362, 592, 824, 1017]}]}]
3312_enriched.hrc	image_generator/data/images/3312_partial_2_wide_shot_4_original.png	could you put the vase on the table please	[{'frame': 'PLACING', 'elements': [{'name': 'Agent', 'surface': 'you', 'bbox_2d': '<ROBOT>'}, {'name': 'Theme', 'surface': 'vase', 'bbox_2d': [309, 603, 438, 812]}, {'name': 'Goal', 'surface': 'table', 'bbox_2d': [280, 880, 1022, 1020]}]}]
3395_enriched.hrc	image_generator/data/images/3395_full_3_close-up_shot_2_original.png	michael carry me the phone that is on the glass table in the dining room	[{'frame': 'BRINGING', 'elements': [{'name': 'Beneficiary', 'surface': 'me', 'bbox_2d': '<PERSON>'}, {'name': 'Theme', 'surface': 'phone', 'bbox_2d': [320, 611, 748, 740]}]}, {'frame': 'BEING_LOCATED', 'elements': [{'name': 'Theme', 'surface': 'that', 'bbox_2d': '<MISSING>'}, {'name': 'Location', 'surface': 'table', 'bbox_2d': [2, 508, 1020, 1018]}]}]
3395_enriched.hrc	image_generator/data/images/3395_full_3_close-up_shot_4_original.png	michael carry me the phone that is on the glass table in the dining room	[{'frame': 'BRINGING', 'elements': [{'name': 'Beneficiary', 'surface': 'me', 'bbox_2d': '<PERSON>'}, {'name': 'Theme', 'surface': 'phone', 'bbox_2d': [175, 549, 603, 735]}]}, {'frame': 'BEING_LOCATED', 'elements': [{'name': 'Theme', 'surface': 'that', 'bbox_2d': '<MISSING>'}, {'name': 'Location', 'surface': 'table', 'bbox_2d': [2, 394, 1015, 1019]}]}]
3395_enriched.hrc	image_generator/data/images/3395_empty_0_high-angle_shot_1_original.png	michael carry me the phone that is on the glass table in the dining room	[{'frame': 'BRINGING', 'elements': [{'name': 'Beneficiary', 'surface': 'me', 'bbox_2d': '<PERSON>'}, {'name': 'Theme', 'surface': 'phone', 'bbox_2d': '<MISSING>'}]}, {'frame': 'BEING_LOCATED', 'elements': [{'name': 'Theme', 'surface': 'that', 'bbox_2d': '<MISSING>'}, {'name': 'Location', 'surface': 'table', 'bbox_2d': [36, 63, 1021, 1017]}]}]
3395_enriched.hrc	image_generator/data/images/3395_empty_0_close-up_shot_4_original.png	michael carry me the phone that is on the glass table in the dining room	[{'frame': 'BRINGING', 'elements': [{'name': 'Beneficiary', 'surface': 'me', 'bbox_2d': '<PERSON>'}, {'name': 'Theme', 'surface': 'phone', 'bbox_2d': [858, 508, 1002, 568]}]}, {'frame': 'BEING_LOCATED', 'elements': [{'name': 'Theme', 'surface': 'that', 'bbox_2d': '<MISSING>'}, {'name': 'Location', 'surface': 'table', 'bbox_2d': [2, 448, 1021, 1012]}]}]
3395_enriched.hrc	image_generator/data/images/3395_partial_2_close-up_shot_3_original.png	michael carry me the phone that is on the glass table in the dining room	[{'frame': 'BRINGING', 'elements': [{'name': 'Beneficiary', 'surface': 'me', 'bbox_2d': '<PERSON>'}, {'name': 'Theme', 'surface': 'phone', 'bbox_2d': [68, 603, 736, 858]}]}, {'frame': 'BEING_LOCATED', 'elements': [{'name': 'Theme', 'surface': 'that', 'bbox_2d': '<MISSING>'}, {'name': 'Location', 'surface': 'table', 'bbox_2d': [4, 498, 1019, 1018]}]}]
3395_enriched.hrc	image_generator/data/images/3395_partial_2_close-up_shot_2_original.png	michael carry me the phone that is on the glass table in the dining room	[{'frame': 'BRINGING', 'elements': [{'name': 'Beneficiary', 'surface': 'me', 'bbox_2d': '<PERSON>'}, {'name': 'Theme', 'surface': 'phone', 'bbox_2d': [393, 626, 636, 761]}]}, {'frame': 'BEING_LOCATED', 'elements': [{'name': 'Theme', 'surface': 'that', 'bbox_2d': '<MISSING>'}, {'name': 'Location', 'surface': 'table', 'bbox_2d': [2, 582, 1021, 1019]}]}]
3345_enriched.hrc	image_generator/data/images/3345_full_1_high-angle_shot_0_original.png	open the safe	[{'frame': 'CLOSURE', 'elements': [{'name': 'Containing_object', 'surface': 'safe', 'bbox_2d': [281, 298, 754, 726]}]}]
3345_enriched.hrc	image_generator/data/images/3345_full_1_long_shot_3_original.png	open the safe	[{'frame': 'CLOSURE', 'elements': [{'name': 'Containing_object', 'surface': 'safe', 'bbox_2d': [347, 344, 655, 903]}]}]
3345_enriched.hrc	image_generator/data/images/3345_empty_1_close-up_shot_0_original.png	open the safe	[{'frame': 'CLOSURE', 'elements': [{'name': 'Containing_object', 'surface': 'safe', 'bbox_2d': '<MISSING>'}]}]
3345_enriched.hrc	image_generator/data/images/3345_empty_1_high-angle_shot_1_original.png	open the safe	[{'frame': 'CLOSURE', 'elements': [{'name': 'Containing_object', 'surface': 'safe', 'bbox_2d': [176, 672, 527, 1017]}]}]
3334_enriched.hrc	image_generator/data/images/3334_empty_0_close-up_shot_2_original.png	i would like some cutlery can you get me some	[{'frame': 'BRINGING', 'elements': [{'name': 'Agent', 'surface': 'you', 'bbox_2d': '<ROBOT>'}, {'name': 'Beneficiary', 'surface': 'me', 'bbox_2d': '<PERSON>'}, {'name': 'Theme', 'surface': 'some', 'bbox_2d': '<MISSING>'}]}]
3334_enriched.hrc	image_generator/data/images/3334_empty_0_close-up_shot_4_original.png	i would like some cutlery can you get me some	[{'frame': 'BRINGING', 'elements': [{'name': 'Agent', 'surface': 'you', 'bbox_2d': '<ROBOT>'}, {'name': 'Beneficiary', 'surface': 'me', 'bbox_2d': '<PERSON>'}, {'name': 'Theme', 'surface': 'some', 'bbox_2d': '<MISSING>'}]}]
3310_enriched.hrc	image_generator/data/images/3310_full_1_close-up_shot_2_original.png	could you put my clothes on the washing line please	[{'frame': 'PLACING', 'elements': [{'name': 'Agent', 'surface': 'you', 'bbox_2d': '<ROBOT>'}, {'name': 'Theme', 'surface': 'clothes', 'bbox_2d': [2, 412, 677, 1019]}, {'name': 'Goal', 'surface': 'line', 'bbox_2d': '<MISSING>'}]}]
3310_enriched.hrc	image_generator/data/images/3310_full_1_close-up_shot_1_original.png	could you put my clothes on the washing line please	[{'frame': 'PLACING', 'elements': [{'name': 'Agent', 'surface': 'you', 'bbox_2d': '<ROBOT>'}, {'name': 'Theme', 'surface': 'clothes', 'bbox_2d': [2, 294, 967, 1020]}, {'name': 'Goal', 'surface': 'line', 'bbox_2d': '<MISSING>'}]}]
3310_enriched.hrc	image_generator/data/images/3310_empty_0_close-up_shot_3_original.png	could you put my clothes on the washing line please	[{'frame': 'PLACING', 'elements': [{'name': 'Agent', 'surface': 'you', 'bbox_2d': '<ROBOT>'}, {'name': 'Theme', 'surface': 'clothes', 'bbox_2d': '<MISSING>'}, {'name': 'Goal', 'surface': 'line', 'bbox_2d': '<MISSING>'}]}]
3310_enriched.hrc	image_generator/data/images/3310_empty_0_close-up_shot_2_original.png	could you put my clothes on the washing line please	[{'frame': 'PLACING', 'elements': [{'name': 'Agent', 'surface': 'you', 'bbox_2d': '<ROBOT>'}, {'name': 'Theme', 'surface': 'clothes', 'bbox_2d': '<MISSING>'}, {'name': 'Goal', 'surface': 'line', 'bbox_2d': '<MISSING>'}]}]
3343_enriched.hrc	image_generator/data/images/3343_full_1_long_shot_3_original.png	let 's take the soap to the kitchen	[{'frame': 'BRINGING', 'elements': [{'name': 'Agent', 'surface': 's', 'bbox_2d': '<MISSING>'}, {'name': 'Theme', 'surface': 'soap', 'bbox_2d': [200, 474, 402, 937]}, {'name': 'Goal', 'surface': 'kitchen', 'bbox_2d': '<ROOM>'}]}]
3343_enriched.hrc	image_generator/data/images/3343_full_1_long_shot_2_original.png	let 's take the soap to the kitchen	[{'frame': 'BRINGING', 'elements': [{'name': 'Agent', 'surface': 's', 'bbox_2d': '<MISSING>'}, {'name': 'Theme', 'surface': 'soap', 'bbox_2d': [205, 532, 248, 644]}, {'name': 'Goal', 'surface': 'kitchen', 'bbox_2d': '<ROOM>'}]}]
